Gene_symbol,Count,Proportion(%)
PHYHIPL,216,0.0028
KRTAP5-5,216,0.0028
MAPKBP1,215,0.0028
OSR2,215,0.0028
TLCD5,215,0.0028
VASP,215,0.0028
IL1RAPL2,215,0.0028
TDRP,215,0.0028
IP6K2,215,0.0028
WNT1,215,0.0028
GPR27,215,0.0028
SKAP1,215,0.0028
LAT2,215,0.0028
CACNG4,215,0.0028
ZAR1L,215,0.0028
CADM4,215,0.0028
ABHD3,215,0.0028
KERA,215,0.0028
CNTNAP3B,215,0.0028
CDK9,215,0.0028
HMOX1,215,0.0028
DPM1,215,0.0028
C1QTNF12,215,0.0028
MARCHF2,215,0.0028
IER2,215,0.0028
HS3ST1,215,0.0028
SLAMF7,215,0.0028
VAT1,215,0.0028
CYP46A1,215,0.0028
IDH2,215,0.0028
SRF,215,0.0028
SERPINB1,215,0.0028
AQP6,215,0.0028
RNGTT,215,0.0028
VAX1,215,0.0028
FOXP3,215,0.0028
NCCRP1,215,0.0028
C2orf49,215,0.0028
CNMD,214,0.0028
CCNP,214,0.0028
DHRS9,214,0.0028
INMT,214,0.0028
KRTAP13-2,214,0.0028
MTFR1,214,0.0028
FGF23,214,0.0028
TMOD3,214,0.0028
EIF2B3,214,0.0028
ISG20L2,214,0.0028
IGLL1,214,0.0028
ZFX,214,0.0028
MOGAT1,214,0.0028
DDIT4,214,0.0028
OR52N2,214,0.0028
LIAS,214,0.0028
FBXO44,214,0.0028
TMEM248,214,0.0028
MRPL46,214,0.0028
NDUFV1,214,0.0028
ARMC10,214,0.0028
AMACR,214,0.0028
TADA3,214,0.0028
TIGIT,214,0.0028
LIPJ,214,0.0028
TMEM72,213,0.0028
CSNK1D,213,0.0028
PAFAH1B1,213,0.0028
STAMBPL1,213,0.0028
RGS20,213,0.0028
GCAT,213,0.0028
TMEM204,213,0.0028
ASGR1,213,0.0028
RNF144B,213,0.0028
PRMT5,213,0.0028
FRRS1L,213,0.0028
KHDRBS3,213,0.0028
FBXO22,213,0.0028
CKM,213,0.0028
NUDT6,213,0.0028
NR0B1,213,0.0028
ZRANB2,213,0.0028
PSMB8,213,0.0028
DHRS4,213,0.0028
ZFP41,213,0.0028
MRPL44,213,0.0028
TRIM44,213,0.0028
COL18A1,213,0.0028
CCNI,213,0.0028
HOXC9,213,0.0028
KCNJ15,213,0.0028
PGAP4,213,0.0028
PLPP3,213,0.0028
PPM1G,213,0.0028
IZUMO1,213,0.0028
TSPAN11,213,0.0028
ZNF414,213,0.0028
EMCN,212,0.0028
TRADD,212,0.0028
AHCY,212,0.0028
NCEH1,212,0.0028
OR1J2,212,0.0028
MCCC2,212,0.0028
WDR54,212,0.0028
SYCE1L,212,0.0028
TMX1,212,0.0028
ARAF,212,0.0028
SYNGR1,212,0.0028
ARV1,212,0.0028
RCC1,212,0.0028
TMOD1,212,0.0028
DNAJB13,212,0.0028
BEST4,212,0.0028
PLEKHB1,212,0.0028
GPR62,212,0.0028
RAET1E,212,0.0028
NUDT9,212,0.0028
HTR2C,212,0.0028
GPS2,212,0.0028
CENPO,212,0.0028
MEF2C,212,0.0028
ACER2,212,0.0028
EIF3D,212,0.0028
CSNK1G1,212,0.0028
PELI1,212,0.0028
KCNAB3,212,0.0028
RFFL,212,0.0028
CDRT15,212,0.0028
DEGS2,212,0.0028
HAS2,212,0.0028
SPO11,212,0.0028
YY1,212,0.0028
HMOX2,212,0.0028
SCO1,211,0.0028
CAPG,211,0.0028
KRTAP5-3,211,0.0028
ZNF888,211,0.0028
LGALS9,211,0.0028
TRUB1,211,0.0028
OPRPN,211,0.0028
PDSS2,211,0.0028
PARD6B,211,0.0028
SLC25A42,211,0.0028
PAPSS2,211,0.0028
UBXN2B,211,0.0028
FEM1B,211,0.0028
ART4,211,0.0028
PTGR2,211,0.0028
LIPF,211,0.0028
OR2A4,211,0.0028
HTR1F,211,0.0028
GFUS,211,0.0028
CLRN3,211,0.0028
CCDC107,211,0.0028
SFXN3,211,0.0028
RSPO1,211,0.0028
DND1,211,0.0028
TSPAN16,211,0.0028
IL18BP,211,0.0028
SFXN1,211,0.0028
TCEA3,211,0.0028
NBPF6,211,0.0028
MMP26,211,0.0028
FAM120AOS,211,0.0028
SDCBP2,210,0.0028
PAWR,210,0.0028
CTSH,210,0.0028
EXO5,210,0.0028
ATP4B,210,0.0028
AQP1,210,0.0028
PCGF6,210,0.0028
CADM1,210,0.0028
FEZ1,210,0.0028
TRABD2B,210,0.0028
VPS4B,210,0.0028
FAM9A,210,0.0028
PUF60,210,0.0028
KRTAP27-1,210,0.0028
JUN,210,0.0028
P2RX1,210,0.0028
METTL2B,210,0.0028
CCDC188,210,0.0028
TDG,210,0.0028
CALHM6,210,0.0028
CMTM5,210,0.0028
GPR89A,210,0.0028
RTBDN,210,0.0028
PRSS22,210,0.0028
SPRY3,210,0.0028
FBXO3,210,0.0028
ASPN,210,0.0028
MSTN,210,0.0028
NAP1L4,210,0.0028
RPL3,210,0.0028
NAGK,210,0.0028
EXOSC2,210,0.0028
TNFSF11,210,0.0028
TTC19,210,0.0028
PAQR9,210,0.0028
A4GNT,210,0.0028
MBIP,210,0.0028
AKR7A3,210,0.0028
ERO1A,209,0.0027
PFKFB1,209,0.0027
TMEM115,209,0.0027
HACD3,209,0.0027
TMEFF1,209,0.0027
GDPD2,209,0.0027
IFT43,209,0.0027
TMEM125,209,0.0027
SDR16C5,209,0.0027
SEPTIN11,209,0.0027
SIRT7,209,0.0027
UBXN1,209,0.0027
SMURF1,209,0.0027
UBP1,209,0.0027
SECTM1,209,0.0027
NUDC,209,0.0027
NADK,209,0.0027
CIDEA,209,0.0027
CEACAM4,209,0.0027
GNB4,209,0.0027
CD86,209,0.0027
GLRA2,209,0.0027
C12orf43,209,0.0027
WBP4,209,0.0027
CYP4B1,209,0.0027
CACNG6,209,0.0027
SLC25A6,209,0.0027
MAU2,209,0.0027
CCDC103,209,0.0027
SFTPA1,209,0.0027
DGAT2,209,0.0027
CNTD1,208,0.0027
CIAO1,208,0.0027
ANGPTL7,208,0.0027
OR2H2,208,0.0027
TMEM219,208,0.0027
GSX1,208,0.0027
IGHV3-13,208,0.0027
TMEM120B,208,0.0027
AQP11,208,0.0027
ST6GALNAC5,208,0.0027
IGLV2-23,208,0.0027
CFDP1,208,0.0027
KLHDC8B,208,0.0027
BBOX1,208,0.0027
DOK4,208,0.0027
OSER1,208,0.0027
SRRD,208,0.0027
BMP8B,208,0.0027
TNFRSF17,208,0.0027
COQ5,208,0.0027
TRIM40,208,0.0027
NR0B2,208,0.0027
LRRN4CL,208,0.0027
FAF2,208,0.0027
METTL18,208,0.0027
GLYATL2,208,0.0027
REEP6,208,0.0027
SCN2B,208,0.0027
FECH,208,0.0027
INHBB,208,0.0027
LRRC61,208,0.0027
EXTL2,208,0.0027
WBP2NL,208,0.0027
RCL1,208,0.0027
TMEM135,208,0.0027
MICU1,208,0.0027
TMEM61,208,0.0027
ATPSCKMT,208,0.0027
GCNT1,208,0.0027
HAPLN1,208,0.0027
AKAP7,208,0.0027
PPP2R2B,208,0.0027
GSG1L,208,0.0027
DPPA4,208,0.0027
ANXA10,208,0.0027
SEPHS2,207,0.0027
PABPC1,207,0.0027
KCTD12,207,0.0027
ABHD2,207,0.0027
RASA4,207,0.0027
PPARD,207,0.0027
CAMKMT,207,0.0027
TAMM41,207,0.0027
FAM78A,207,0.0027
ST6GALNAC4,207,0.0027
CCNA2,207,0.0027
GPAT4,207,0.0027
RNF186,207,0.0027
ADH1B,207,0.0027
CKMT2,207,0.0027
GMNC,207,0.0027
RCN3,207,0.0027
NCF1,207,0.0027
KCNK9,207,0.0027
NFAM1,207,0.0027
UROS,207,0.0027
AGXT2,207,0.0027
FAM210A,207,0.0027
IKZF5,207,0.0027
CCN2,207,0.0027
DLX4,207,0.0027
ADORA1,207,0.0027
ODF1,207,0.0027
DOK5,207,0.0027
TPBGL,207,0.0027
NADK2,206,0.0027
ZNF396,206,0.0027
BDH1,206,0.0027
ACP3,206,0.0027
RBM43,206,0.0027
KCTD15,206,0.0027
IL15RA,206,0.0027
CFAP36,206,0.0027
LIX1,206,0.0027
LMAN2L,206,0.0027
SYNDIG1,206,0.0027
ATAD1,206,0.0027
RTF1,206,0.0027
EID3,206,0.0027
METTL24,206,0.0027
MAFB,206,0.0027
FRA10AC1,206,0.0027
SLAMF6,206,0.0027
AKR7A2,206,0.0027
NEGR1,206,0.0027
KLK10,206,0.0027
OSGEP,206,0.0027
TM9SF3,206,0.0027
SMCO2,206,0.0027
YJU2,206,0.0027
GDA,206,0.0027
SHISA5,206,0.0027
HOXA5,206,0.0027
YDJC,206,0.0027
RCC1L,206,0.0027
GLT8D1,206,0.0027
ZNF605,206,0.0027
UBE2Q2,206,0.0027
CARM1,206,0.0027
HEXIM2,205,0.0027
HSDL2,205,0.0027
TADA1,205,0.0027
KCNG3,205,0.0027
CCNB2,205,0.0027
GPR12,205,0.0027
NAA30,205,0.0027
FBP1,205,0.0027
DCPS,205,0.0027
NPIPA1,205,0.0027
EEF1A2,205,0.0027
SFXN2,205,0.0027
TMEM86B,205,0.0027
CLEC1B,205,0.0027
UBR7,205,0.0027
SLC25A40,205,0.0027
HYI,205,0.0027
MYF6,205,0.0027
HAUS7,205,0.0027
TMEM109,205,0.0027
LGALS9C,205,0.0027
APEX1,205,0.0027
IL20RB,205,0.0027
SMYD2,205,0.0027
SPIB,205,0.0027
FEN1,205,0.0027
VSTM1,204,0.0027
HAPLN2,204,0.0027
C5orf15,204,0.0027
TK2,204,0.0027
DNAJB14,204,0.0027
CEBPB,204,0.0027
CCNH,204,0.0027
ARRDC3,204,0.0027
IGLV4-69,204,0.0027
TMEM221,204,0.0027
DAZL,204,0.0027
TCEA2,204,0.0027
TMX4,204,0.0027
OCEL1,204,0.0027
PDF,204,0.0027
C1orf226,204,0.0027
KAT8,204,0.0027
OR14I1,204,0.0027
CDC42EP2,204,0.0027
PRAMEF18,204,0.0027
AKR1C4,204,0.0027
SPATS1,204,0.0027
ILKAP,204,0.0027
SMAD5,204,0.0027
CDX2,204,0.0027
RING1,204,0.0027
API5,204,0.0027
TLCD2,204,0.0027
ZCCHC9,204,0.0027
GPC4,204,0.0027
NUP35,204,0.0027
NKX2-8,204,0.0027
TLNRD1,204,0.0027
UPB1,203,0.0027
DMAC2,203,0.0027
CENPL,203,0.0027
PPP5C,203,0.0027
NNMT,203,0.0027
CIMIP4,203,0.0027
OAF,203,0.0027
OVCA2,203,0.0027
TTC23L,203,0.0027
SERBP1,203,0.0027
F11R,203,0.0027
CRYAB,203,0.0027
TUSC1,203,0.0027
MIOX,203,0.0027
NKX6-3,203,0.0027
SPSB2,203,0.0027
PPM1K,203,0.0027
CH25H,203,0.0027
LYPLAL1,203,0.0027
B3GALT2,203,0.0027
GAP43,203,0.0027
TRIB2,203,0.0027
MPZL2,203,0.0027
ST3GAL2,203,0.0027
RIMBP3B,203,0.0027
PHYH,203,0.0027
IGLV4-60,203,0.0027
SHISA3,203,0.0027
FAM185A,203,0.0027
SCAMP4,203,0.0027
TBC1D28,203,0.0027
GDAP1L1,202,0.0027
G6PD,202,0.0027
PTPRCAP,202,0.0027
CLVS1,202,0.0027
TREM2,202,0.0027
GJC1,202,0.0027
GPAT2,202,0.0027
DUSP2,202,0.0027
PICK1,202,0.0027
MFAP1,202,0.0027
GPR4,202,0.0027
EDNRA,202,0.0027
MAPK9,202,0.0027
INHBE,202,0.0027
POU3F3,202,0.0027
RFXAP,202,0.0027
KRT222,202,0.0027
UBXN10,202,0.0027
CACNG1,202,0.0027
MBTPS2,202,0.0027
XKRX,202,0.0027
MS4A2,202,0.0027
NEURL1B,202,0.0027
IL2RG,202,0.0027
NMRK2,202,0.0027
FOLR1,202,0.0027
PLPPR1,202,0.0027
SLC35A1,202,0.0027
FAHD2A,202,0.0027
KLK5,202,0.0027
CPSF6,202,0.0027
HIBCH,202,0.0027
PTPN2,202,0.0027
F3,201,0.0026
DHRSX,201,0.0026
CLDN6,201,0.0026
MT-CYB,201,0.0026
MARCHF11,201,0.0026
HDAC1,201,0.0026
NDUFA10,201,0.0026
SGPL1,201,0.0026
HS3ST5,201,0.0026
ACVR1B,201,0.0026
NUTM2E,201,0.0026
TRAM1,201,0.0026
DNAJC4,201,0.0026
BZW2,201,0.0026
HYKK,201,0.0026
CCDC85C,201,0.0026
C12orf60,201,0.0026
TNFRSF10C,201,0.0026
MAGED2,201,0.0026
MESD,201,0.0026
MYH10,201,0.0026
C6orf141,201,0.0026
TFAP4,201,0.0026
GNAT2,201,0.0026
GPR22,201,0.0026
NT5C2,201,0.0026
ELAC1,201,0.0026
SPTLC3,201,0.0026
APOE,201,0.0026
SFRP1,201,0.0026
DUSP12,201,0.0026
NR2F6,201,0.0026
MPZL3,201,0.0026
KIAA1191,201,0.0026
VGLL2,201,0.0026
TPST1,201,0.0026
LRRC46,200,0.0026
BMP8A,200,0.0026
OVOL2,200,0.0026
FAXC,200,0.0026
NPTN,200,0.0026
CORO1C,200,0.0026
CA6,200,0.0026
HOXB9,200,0.0026
GPR171,200,0.0026
ISL1,200,0.0026
NPY1R,200,0.0026
SH3GL2,200,0.0026
CEACAM7,200,0.0026
FGFBP1,200,0.0026
CCR7,200,0.0026
ZBTB33,200,0.0026
C21orf58,200,0.0026
UQCRC2,200,0.0026
SELENOI,200,0.0026
SNRNP40,200,0.0026
PON1,200,0.0026
FGFBP2,200,0.0026
TMEM41B,200,0.0026
TIMP4,200,0.0026
INCA1,200,0.0026
PRKAR1B,200,0.0026
PTBP2,199,0.0026
WNT10B,199,0.0026
KHDC3L,199,0.0026
B3GAT1,199,0.0026
NDUFAF5,199,0.0026
FAM153A,199,0.0026
RHNO1,199,0.0026
CTPS1,199,0.0026
ALDH1A2,199,0.0026
NXPH3,199,0.0026
CDK19,199,0.0026
TSSK3,199,0.0026
PHF11,199,0.0026
CD81,199,0.0026
ZFAND2B,199,0.0026
NDUFAF6,199,0.0026
LPAR1,199,0.0026
TPRG1,199,0.0026
ST13,199,0.0026
NGF,199,0.0026
RPL13,199,0.0026
CFAP298,199,0.0026
C17orf99,199,0.0026
RAD23B,199,0.0026
HEXIM1,199,0.0026
MAPKAPK5,199,0.0026
ZFP64,199,0.0026
C19orf67,199,0.0026
TMEM54,199,0.0026
MMADHC,199,0.0026
FITM2,199,0.0026
ADAP2,199,0.0026
C11orf54,199,0.0026
CMTM2,199,0.0026
GRHPR,199,0.0026
LYN,199,0.0026
FOLR3,199,0.0026
CCDC106,199,0.0026
TMEM38A,199,0.0026
ASPHD2,198,0.0026
HPF1,198,0.0026
GPR85,198,0.0026
RCN1,198,0.0026
TFB1M,198,0.0026
GAMT,198,0.0026
ALDH6A1,198,0.0026
RARRES1,198,0.0026
VWC2,198,0.0026
LIN37,198,0.0026
MAOA,198,0.0026
CCDC117,198,0.0026
TRUB2,198,0.0026
AURKA,198,0.0026
GAS2,198,0.0026
HELT,198,0.0026
ARHGEF11,198,0.0026
POU4F1,198,0.0026
HLA-E,198,0.0026
TCP1,198,0.0026
HM13,198,0.0026
LPIN1,198,0.0026
AKR1A1,198,0.0026
GALNT1,198,0.0026
LSAMP,198,0.0026
GABRG3,198,0.0026
PILRB,198,0.0026
SPATA3,198,0.0026
STUB1,198,0.0026
SHISAL1,198,0.0026
RFPL1,198,0.0026
MRM1,198,0.0026
C2orf73,198,0.0026
RASSF2,198,0.0026
ZBTB6,198,0.0026
ACER1,197,0.0026
LRRC74B,197,0.0026
RNF121,197,0.0026
ST8SIA3,197,0.0026
CMA1,197,0.0026
JUND,197,0.0026
TRIB1,197,0.0026
KPLCE,197,0.0026
HSD17B3,197,0.0026
C9orf152,197,0.0026
DRICH1,197,0.0026
EN2,197,0.0026
NODAL,197,0.0026
PRMT2,197,0.0026
CSNK1E,197,0.0026
PAQR3,197,0.0026
DKK1,197,0.0026
BGN,197,0.0026
SIRT2,197,0.0026
DCAKD,197,0.0026
ACADS,197,0.0026
PAK1,197,0.0026
NOVA1,197,0.0026
TNFAIP1,197,0.0026
CHST11,197,0.0026
KPNA6,197,0.0026
LIPT1,197,0.0026
ASB13,197,0.0026
AMDHD2,197,0.0026
DIPK1A,197,0.0026
MS4A15,196,0.0026
ANXA5,196,0.0026
IGLV1-44,196,0.0026
RASD1,196,0.0026
RPP30,196,0.0026
DAZAP1,196,0.0026
VPS26C,196,0.0026
PAX2,196,0.0026
SPRN,196,0.0026
RFC3,196,0.0026
MALSU1,196,0.0026
GATAD1,196,0.0026
RPL6,196,0.0026
RAB40B,196,0.0026
ZBTB12,196,0.0026
TLX3,196,0.0026
TMEM139,196,0.0026
KPNA1,196,0.0026
GZMB,196,0.0026
METTL21C,196,0.0026
FRZB,196,0.0026
OGT,196,0.0026
LUZP4,196,0.0026
PPP4R3C,196,0.0026
PRAMEF20,196,0.0026
CD74,196,0.0026
STX16,196,0.0026
RNF152,196,0.0026
USP22,196,0.0026
MRO,196,0.0026
TFPT,196,0.0026
TTPA,196,0.0026
ACADSB,196,0.0026
ZMAT3,196,0.0026
CD151,196,0.0026
NAT8,196,0.0026
PGAM2,196,0.0026
CRISP1,195,0.0026
KYNU,195,0.0026
BATF2,195,0.0026
CNN1,195,0.0026
LRRC72,195,0.0026
SIX6,195,0.0026
STC2,195,0.0026
GRPR,195,0.0026
FBXL16,195,0.0026
GIMAP7,195,0.0026
ZCCHC3,195,0.0026
CTSO,195,0.0026
TTPAL,195,0.0026
PRG2,195,0.0026
DHX15,195,0.0026
ELOVL5,195,0.0026
DNAAF10,195,0.0026
SSB,195,0.0026
AK3,195,0.0026
DKK2,195,0.0026
GARIN5A,195,0.0026
SRD5A1,195,0.0026
CNPY3,195,0.0026
FAM50B,195,0.0026
RTF2,195,0.0026
PNMA3,195,0.0026
LHPP,195,0.0026
RUNDC3A,194,0.0025
SEC22A,194,0.0025
HACD1,194,0.0025
TMEM52,194,0.0025
MS4A12,194,0.0025
TAMALIN,194,0.0025
SNX16,194,0.0025
NPPA,194,0.0025
PITX3,194,0.0025
CLEC12B,194,0.0025
CSN3,194,0.0025
BABAM1,194,0.0025
CLYBL,194,0.0025
TNNT1,194,0.0025
PIGF,194,0.0025
TLCD3B,194,0.0025
RLN1,194,0.0025
CTRB1,194,0.0025
ZRSR2,194,0.0025
SRP54,194,0.0025
OVOL1,194,0.0025
RUVBL2,194,0.0025
CIDEC,194,0.0025
NLK,194,0.0025
CD80,194,0.0025
NR2F1,194,0.0025
ERP29,194,0.0025
DNAJB11,194,0.0025
SMARCD1,194,0.0025
CSNK1G2,193,0.0025
CCDC177,193,0.0025
C19orf38,193,0.0025
PHF13,193,0.0025
S1PR1,193,0.0025
MDFI,193,0.0025
SKP2,193,0.0025
FOXD4L6,193,0.0025
ELP3,193,0.0025
GSPT2,193,0.0025
ERGIC2,193,0.0025
SARS1,193,0.0025
C1QTNF1,193,0.0025
HOXB6,193,0.0025
SDS,193,0.0025
EAPP,193,0.0025
ST3GAL1,193,0.0025
SLC7A3,193,0.0025
SUSD3,193,0.0025
SEC22C,193,0.0025
UEVLD,193,0.0025
RRAD,193,0.0025
ADCYAP1,193,0.0025
RNF128,193,0.0025
EPHX4,192,0.0025
CFP,192,0.0025
WDR77,192,0.0025
FOLR2,192,0.0025
LBX1,192,0.0025
DNAJC25,192,0.0025
LUC7L2,192,0.0025
SPATA25,192,0.0025
CLDN25,192,0.0025
IGKV1-16,192,0.0025
LCE2C,192,0.0025
ZNF75D,192,0.0025
CBY3,192,0.0025
CCR6,192,0.0025
KCTD13,192,0.0025
C11orf65,192,0.0025
SFXN4,192,0.0025
MCM10,192,0.0025
ABHD10,192,0.0025
RGS9BP,192,0.0025
SULT1B1,192,0.0025
FNDC9,192,0.0025
C1orf35,192,0.0025
FAM167A,192,0.0025
ACOD1,192,0.0025
MLF2,192,0.0025
SKAP2,192,0.0025
RALYL,191,0.0025
MFSD14A,191,0.0025
TMX2,191,0.0025
NR1I3,191,0.0025
PCBP3,191,0.0025
C11orf87,191,0.0025
POU3F2,191,0.0025
MAPK1IP1L,191,0.0025
STARD10,191,0.0025
TBC1D13,191,0.0025
HMBOX1,191,0.0025
HSPA1B,191,0.0025
GMPPA,191,0.0025
RNF208,191,0.0025
ACTA1,191,0.0025
TPGS2,191,0.0025
TSFM,191,0.0025
SPDYC,191,0.0025
CD40,191,0.0025
SBF1,191,0.0025
CELA2A,191,0.0025
BROX,191,0.0025
TOLLIP,191,0.0025
CACNG8,191,0.0025
ATG4B,191,0.0025
CD7,191,0.0025
ZSCAN23,191,0.0025
RNF222,191,0.0025
RLN2,191,0.0025
MTX3,191,0.0025
ZNG1B,191,0.0025
HOXB4,191,0.0025
TMEM247,191,0.0025
IGHV6-1,191,0.0025
CAMLG,191,0.0025
ST6GALNAC3,191,0.0025
MYCT1,190,0.0025
ACAT1,190,0.0025
POLR1C,190,0.0025
KYAT3,190,0.0025
WNT2B,190,0.0025
INPP1,190,0.0025
PACSIN1,190,0.0025
TMEM121,190,0.0025
NUBP2,190,0.0025
TOB1,190,0.0025
SCD,190,0.0025
QTRT1,190,0.0025
CLDN16,190,0.0025
OR2J1,190,0.0025
NDEL1,190,0.0025
OGFOD3,190,0.0025
ACBD6,190,0.0025
PROCR,190,0.0025
ZDHHC22,190,0.0025
CCR10,190,0.0025
HMG20A,190,0.0025
SUGCT,190,0.0025
PRAMEF5,190,0.0025
ADH1A,190,0.0025
CHORDC1,190,0.0025
SDC4,190,0.0025
IL33,190,0.0025
ZBED2,189,0.0025
PABPN1,189,0.0025
RIBC2,189,0.0025
PRIM1,189,0.0025
EED,189,0.0025
KCNJ13,189,0.0025
NUBPL,189,0.0025
NRSN2,189,0.0025
EHF,189,0.0025
VSTM2B,189,0.0025
PPEF1,189,0.0025
IGLV1-51,189,0.0025
TADA2B,189,0.0025
MANSC4,189,0.0025
CACNG2,189,0.0025
SRC,189,0.0025
WSB2,189,0.0025
CLEC4D,189,0.0025
NRM,189,0.0025
CCNG2,189,0.0025
WDR89,189,0.0025
PSMD12,189,0.0025
PHAF1,189,0.0025
TTL,189,0.0025
SOX15,189,0.0025
LIX1L,189,0.0025
CEACAM3,189,0.0025
GABRA5,189,0.0025
OR6J1,189,0.0025
FAM81A,188,0.0025
LUC7L3,188,0.0025
TNFSF9,188,0.0025
ACTL6B,188,0.0025
RAD1,188,0.0025
MAPK10,188,0.0025
AQP8,188,0.0025
SLC35A3,188,0.0025
EBNA1BP2,188,0.0025
GABRA2,188,0.0025
MIS18A,188,0.0025
PCMTD2,188,0.0025
PTER,188,0.0025
TEX264,188,0.0025
WTAP,188,0.0025
RWDD2B,188,0.0025
RASL12,188,0.0025
B3GALT5,188,0.0025
KICS2,188,0.0025
TARM1,188,0.0025
FAM104A,188,0.0025
AK2,188,0.0025
CLDND1,188,0.0025
OLAH,188,0.0025
NKX6-1,188,0.0025
P4HA1,188,0.0025
NEMP2,188,0.0025
RNF144A,188,0.0025
OXCT1,188,0.0025
FOXB1,188,0.0025
ADSL,188,0.0025
ATP6AP1,187,0.0025
M6PR,187,0.0025
ABHD11,187,0.0025
MCMBP,187,0.0025
COLEC10,187,0.0025
ACOX1,187,0.0025
DNAJB9,187,0.0025
OAT,187,0.0025
PM20D2,187,0.0025
HMG20B,187,0.0025
PLPPR5,187,0.0025
SERPINA7,187,0.0025
FOXO6,187,0.0025
MSL3,187,0.0025
FOXO4,187,0.0025
IGHV1-3,187,0.0025
TUBE1,187,0.0025
SEC62,187,0.0025
TRAPPC13,187,0.0025
LAPTM4A,187,0.0025
SIRT3,187,0.0025
HOXC8,187,0.0025
CACNG7,187,0.0025
C1GALT1,187,0.0025
NXPH1,187,0.0025
IGHV4-59,187,0.0025
UBA5,187,0.0025
CNPY4,187,0.0025
BOLL,187,0.0025
PIP4K2B,187,0.0025
ASL,186,0.0024
CALHM5,186,0.0024
GSK3B,186,0.0024
P2RY1,186,0.0024
CCNI2,186,0.0024
DNAJC7,186,0.0024
ORAI3,186,0.0024
HNRNPF,186,0.0024
ZSCAN16,186,0.0024
DDX19A,186,0.0024
STIMATE,186,0.0024
ARRB2,186,0.0024
PON2,186,0.0024
NOL7,186,0.0024
THOC3,186,0.0024
HNMT,186,0.0024
RPIA,186,0.0024
MPIG6B,186,0.0024
HSD17B13,186,0.0024
CD8A,186,0.0024
PDYN,186,0.0024
CYB5R1,186,0.0024
VMP1,186,0.0024
PDK2,186,0.0024
KRCC1,186,0.0024
ENO2,186,0.0024
SHISA6,186,0.0024
CDS2,186,0.0024
KLK3,186,0.0024
EIF3G,186,0.0024
GFOD2,186,0.0024
LRAT,186,0.0024
NT5C3B,186,0.0024
SULT1E1,186,0.0024
ALG5,186,0.0024
TMED8,186,0.0024
SCRN1,186,0.0024
ZC3HAV1L,186,0.0024
SIAH3,186,0.0024
SHMT1,186,0.0024
PNMA5,186,0.0024
IGSF6,186,0.0024
FAHD2B,186,0.0024
CIROP,186,0.0024
PHYKPL,185,0.0024
PIH1D2,185,0.0024
MPLKIP,185,0.0024
USB1,185,0.0024
MAGEC2,185,0.0024
MRI1,185,0.0024
ERP27,185,0.0024
CHTOP,185,0.0024
C18orf54,185,0.0024
KRTAP13-3,185,0.0024
SNX11,185,0.0024
RESP18,185,0.0024
PPP2R5A,185,0.0024
FAM43B,185,0.0024
FAIM2,185,0.0024
NME7,185,0.0024
EBLN1,185,0.0024
OIP5,185,0.0024
MYOG,185,0.0024
METTL27,185,0.0024
FBXL14,185,0.0024
RBM38,185,0.0024
FAM118A,185,0.0024
ERCC1,185,0.0024
TMEM81,185,0.0024
AKR1C2,185,0.0024
METRN,185,0.0024
IGHV3-30,185,0.0024
FBXO32,185,0.0024
MSMO1,185,0.0024
NANS,185,0.0024
DNAJC9,185,0.0024
ALKBH5,185,0.0024
CYB561D1,185,0.0024
UBAC2,184,0.0024
TMEM89,184,0.0024
NUDT13,184,0.0024
ZNF322,184,0.0024
TSPAN18,184,0.0024
GDF1,184,0.0024
MDFIC,184,0.0024
CTSV,184,0.0024
MBD2,184,0.0024
DERL3,184,0.0024
TMEM184C,184,0.0024
TMEM123,184,0.0024
FGF5,184,0.0024
IRAK1BP1,184,0.0024
CSAD,184,0.0024
PRM2,184,0.0024
DCAF4L1,184,0.0024
SDR9C7,184,0.0024
ACTRT1,184,0.0024
ARL6IP4,184,0.0024
CHCT1,184,0.0024
KCTD17,184,0.0024
RTCA,184,0.0024
ANKRD29,184,0.0024
SEC61A2,184,0.0024
ITM2B,183,0.0024
DEPP1,183,0.0024
TMEM235,183,0.0024
LCE2B,183,0.0024
APPBP2,183,0.0024
GZMH,183,0.0024
METAP2,183,0.0024
MACROD1,183,0.0024
USP18,183,0.0024
RBM11,183,0.0024
FAM118B,183,0.0024
SPMIP6,183,0.0024
SYNGR3,183,0.0024
LRRC58,183,0.0024
CLDN18,183,0.0024
SDHD,183,0.0024
MTHFD2L,183,0.0024
LRRC73,183,0.0024
COPG2,183,0.0024
TMEFF2,183,0.0024
TMEM215,183,0.0024
VCPKMT,183,0.0024
HNRNPK,183,0.0024
HS3ST2,183,0.0024
ACTL10,183,0.0024
MRPL4,183,0.0024
PPCS,183,0.0024
RELL1,183,0.0024
PPP3CA,183,0.0024
CD47,183,0.0024
METTL14,183,0.0024
ARK2C,183,0.0024
PLPBP,183,0.0024
RENBP,182,0.0024
SLC10A3,182,0.0024
EVI2A,182,0.0024
FBXO4,182,0.0024
PIK3IP1,182,0.0024
FAM90A10,182,0.0024
CRYZ,182,0.0024
RARG,182,0.0024
STPG4,182,0.0024
HOXB7,182,0.0024
SH3GLB2,182,0.0024
TMEM165,182,0.0024
USP17L15,182,0.0024
MSANTD4,182,0.0024
SIRT6,182,0.0024
EZH2,182,0.0024
KLRC2,182,0.0024
IRF2,182,0.0024
